股票代码,时间,开盘价,最高价,最低价,收盘价,涨跌幅,换手率
00835,2014-03,0.093,0.102,0.08,0.083,-0.01,0.0
00835,2013-12,0.09,0.119,0.09,0.093,-0.01,0.0
00835,2013-09,0.126,0.126,0.09,0.095,-0.03,0.0
00835,2013-06,0.13,0.143,0.108,0.126,0.0,0.0
00836,2019-04,11.8,11.92,11.36,11.64,-0.16,3.49
00836,2019-03,15.06,16.28,11.32,11.8,-3.26,17.11
00836,2018-12,13.7315,15.28,12.2,15.06,1.34,10.0
00836,2018-09,13.4343,15.7526,13.038,13.7117,0.01,8.31
00836,2018-06,13.463,15.559,13.0776,13.6918,0.14,10.52
00836,2018-03,13.7463,14.2938,12.1035,13.5197,-0.23,12.74
00836,2017-12,13.0464,14.8981,13.0099,13.7463,0.52,8.42
00836,2017-09,14.263,14.7497,12.8217,13.1961,-1.13,8.43
00836,2017-06,12.5795,14.5999,12.0449,14.3379,1.82,10.13
00836,2017-03,11.0471,13.4526,10.8868,12.4904,1.53,8.23
00836,2016-12,12.0271,12.5438,10.5661,10.9759,-0.92,7.24
00836,2016-09,10.2272,13.071,9.45,11.9024,1.72,12.1
00836,2016-06,11.9863,12.9019,9.4676,10.2095,-1.83,10.2
00836,2016-03,12.3858,12.6855,9.4225,12.0695,-0.48,8.34
00836,2015-12,15.0494,16.5644,11.5701,12.5523,-2.21,9.33
00836,2015-09,18.0048,18.4601,14.0006,14.7165,-3.25,8.24
00836,2015-06,15.9918,19.6088,15.7672,17.922,1.73,8.65
00836,2015-03,15.9757,18.3657,14.452,15.6068,-0.43,8.93
00837,2019-04,5.35,5.35,5.13,5.28,-0.07,1.05
00837,2019-03,4.6,5.49,4.5,5.35,0.67,2.63
00837,2018-12,4.7,4.75,4.15,4.64,-0.06,2.78
00837,2018-09,5.19,5.2,4.38,4.7,-0.65,3.54
00837,2018-06,5.5714,5.7511,4.8705,5.24,-0.38,5.25
00837,2018-03,4.4032,5.7961,4.2684,5.5714,1.55,4.01
00837,2017-12,4.3313,4.4931,4.2504,4.4032,0.09,2.49
00837,2017-09,3.6843,4.538,3.6843,4.3313,0.66,5.04
00837,2017-06,3.4966,3.8091,3.3615,3.6663,0.16,3.69
00837,2017-03,3.2432,3.5051,3.2263,3.4882,0.25,3.12
00837,2016-12,3.3361,3.4797,3.1334,3.2432,-0.03,3.23
00837,2016-09,2.9223,3.3108,2.7449,3.277,0.41,6.05
00837,2016-06,3.2326,3.4121,2.9054,2.9138,-0.3,3.33
00837,2016-03,3.4214,3.4214,2.8708,3.2326,-0.13,1.71
00837,2015-12,3.5787,3.618,3.3427,3.4292,0.01,1.86
00837,2015-09,4.2158,4.2708,3.3191,3.4292,-0.82,5.0
00837,2015-06,3.3231,4.8135,3.2562,4.2394,0.65,11.53
00837,2015-03,3.1967,3.4346,3.1224,3.3082,0.1,2.51
00838,2019-04,0.86,0.93,0.76,0.84,-0.04,0.59
00838,2019-03,0.7,0.95,0.7,0.88,0.18,4.07
00838,2018-12,0.68,0.73,0.6,0.7,0.01,2.08
00838,2018-09,0.8892,0.9386,0.68,0.69,-0.24,4.05
00838,2018-06,1.1853,1.2245,0.8793,0.8892,-0.31,5.84
00838,2018-03,1.2049,1.2441,1.0286,1.1755,-0.07,7.74
00838,2017-12,1.0775,1.2637,0.9796,1.2049,0.13,9.33
00838,2017-09,1.1611,1.1902,0.8805,1.0775,-0.09,6.4
00838,2017-06,1.2141,1.3298,1.0837,1.1611,-0.06,12.55
00838,2017-03,0.848,1.2912,0.7998,1.2141,0.4,21.04
00838,2016-12,0.9058,0.9154,0.7805,0.8287,-0.06,10.78
00838,2016-09,0.7101,0.9732,0.5854,0.8962,0.19,42.56
00838,2016-06,1.1361,1.1361,0.6718,0.7101,-0.4,10.22
00838,2016-03,1.2876,1.3066,0.9563,1.0888,-0.23,6.0
00838,2015-12,1.477,1.922,1.2498,1.3066,-0.12,12.63
00838,2015-09,2.1436,2.2372,1.335,1.4296,-0.74,16.15
00838,2015-06,2.1754,2.4901,2.0126,2.1343,-0.05,25.91
00838,2015-03,1.62,2.3327,1.62,2.1568,0.53,30.98
00840,2019-04,0.345,0.415,0.34,0.355,0.0,0.28
00840,2019-03,0.35,0.43,0.325,0.35,-0.035,1.4
00840,2018-12,0.355,0.53,0.29,0.38,0.1,3.59
00840,2018-09,0.435,0.44,0.325,0.36,-0.06,2.4
00840,2018-06,0.62,0.65,0.4,0.435,-0.25,4.1
00840,2018-03,0.72,0.84,0.61,0.62,-0.13,4.78
00840,2017-12,0.71,0.83,0.69,0.76,0.05,9.25
00840,2017-09,0.6,0.8,0.59,0.71,0.12,11.93
00840,2017-06,0.73,0.78,0.59,0.6,-0.12,6.18
00840,2017-03,0.79,0.95,0.72,0.73,-0.05,9.63
00840,2016-12,0.77,0.88,0.76,0.79,0.04,6.47
00840,2016-09,0.68,0.83,0.61,0.78,0.1,9.64
00840,2016-06,0.8,0.87,0.65,0.68,-0.09,6.36
00840,2016-03,0.78,0.83,0.6,0.79,0.01,8.36
00840,2015-12,0.77,0.82,0.69,0.78,0.04,9.78
00840,2015-09,1.2,1.2,0.6,0.74,-0.44,27.27
00840,2015-06,0.71,1.52,0.71,1.18,0.48,65.74
00840,2015-03,0.69,0.75,0.65,0.7,0.01,4.02
00841,2019-04,0.48,0.48,0.455,0.455,-0.02,0.17
00841,2019-03,0.48,0.57,0.43,0.475,-0.01,1.85
00841,2018-12,0.54,0.55,0.41,0.485,-0.03,1.86
00841,2018-09,0.56,0.62,0.52,0.55,0.0,3.38
00841,2018-06,0.57,0.68,0.54,0.57,0.0,5.72
00841,2018-03,0.59,0.88,0.55,0.58,-0.01,16.21
00841,2017-12,0.68,0.96,0.56,0.59,-0.09,41.12
00841,2017-09,0.44,1.02,0.405,0.68,0.27,41.08
00841,2017-06,0.465,0.49,0.42,0.45,0.01,2.16
00841,2017-03,0.47,0.52,0.44,0.455,-0.01,2.83
00841,2016-12,0.55,0.63,0.455,0.48,-0.08,4.45
00841,2016-09,0.55,0.62,0.51,0.56,0.0,5.06
00841,2016-06,0.71,0.84,0.5,0.56,-0.18,9.29
00841,2016-03,0.78,0.79,0.59,0.72,-0.06,11.15
00841,2015-12,1.01,1.11,0.75,0.78,-0.21,12.31
00841,2015-09,1.7687,1.7877,0.9509,0.99,-0.84,15.17
00841,2015-06,0.9984,1.9779,0.9889,1.7592,0.79,40.92
00841,2015-03,0.9794,1.084,0.9319,0.9794,0.0,4.91
00842,2019-04,0.64,0.81,0.64,0.75,0.1,1.44
00842,2019-03,0.6,0.76,0.54,0.65,0.04,3.51
00842,2018-12,0.74,0.77,0.58,0.61,-0.13,1.17
00842,2018-09,0.9,0.92,0.67,0.74,-0.08,1.83
00842,2018-06,1.24,1.28,0.82,0.89,-0.46,3.18
00842,2018-03,1.45,1.48,1.19,1.26,-0.2,5.45
00842,2017-12,1.58,1.73,1.23,1.42,-0.18,6.31
00842,2017-09,1.42,1.73,1.32,1.6,0.18,16.82
00842,2017-06,1.643,1.9329,1.4,1.42,-0.22,18.57
00842,2017-03,0.8795,1.6816,0.8698,1.643,0.78,27.17
00842,2016-12,0.9858,1.0824,0.8312,0.8795,-0.11,7.93
00842,2016-09,0.7538,1.1308,0.6862,0.9858,0.27,19.51
00842,2016-06,0.7985,1.0146,0.6959,0.7152,-0.08,13.59
00842,2016-03,0.6576,0.8173,0.4885,0.7985,0.14,5.69
00842,2015-12,0.5731,0.7797,0.5167,0.6482,0.1,9.96
00842,2015-09,0.9488,0.9582,0.4603,0.5449,-0.44,5.51
00842,2015-06,0.9309,1.1982,0.9032,0.9582,-0.01,13.79
00842,2015-03,1.2904,1.2904,0.894,0.9309,-0.38,1.83
00844,2019-04,0.66,0.7,0.64,0.7,0.03,0.13
00844,2019-03,0.71,0.8,0.65,0.67,-0.06,1.95
00844,2018-12,0.63,0.89,0.42,0.73,0.08,10.58
00844,2018-09,0.82,0.95,0.49,0.65,-0.22,31.81
00844,2018-06,1.05,1.05,0.81,0.89,-0.25,1.37
00844,2018-03,1.09,1.32,1.04,1.06,-0.07,3.68
00844,2017-12,0.89,1.4,0.89,1.07,0.21,16.63
00844,2017-09,0.772,0.9,0.7155,0.86,0.08,3.21
00844,2017-06,0.9603,1.1109,0.7437,0.7814,-0.17,7.75
00844,2017-03,1.0827,1.1862,0.8944,0.9509,-0.14,8.63
00844,2016-12,1.6099,1.6758,1.0733,1.0827,-0.5,22.03
00844,2016-09,1.3086,1.8829,1.2521,1.5722,0.29,54.65
00844,2016-06,0.9132,1.3369,0.8285,1.2992,0.4,14.01
00844,2016-03,0.8756,0.9226,0.6873,0.8944,0.02,1.46
00844,2015-12,0.6967,1.0262,0.6873,0.8756,0.2,2.43
00844,2015-09,1.7229,1.7229,0.6119,0.6967,-1.04,8.47
00844,2015-06,0.6699,2.6267,0.6699,1.7229,1.01,64.43
00844,2015-03,0.7257,0.763,0.5583,0.6978,-0.02,3.09
00845,2019-04,0.4,0.405,0.37,0.39,-0.01,0.25
00845,2019-03,0.405,0.48,0.34,0.4,-0.015,1.28
00845,2018-12,0.4,0.435,0.335,0.415,-0.01,0.74
00845,2018-09,0.405,0.45,0.34,0.405,-0.01,1.4
00845,2018-06,0.69,0.76,0.405,0.42,-0.26,3.25
00845,2018-03,0.74,0.91,0.66,0.69,-0.07,1.99
00845,2017-12,0.87,0.91,0.66,0.75,-0.12,2.39
00845,2017-09,0.85,1.02,0.81,0.87,0.02,3.79
00845,2017-06,0.87,0.98,0.79,0.85,-0.02,3.08
00845,2017-03,0.76,0.96,0.71,0.87,0.11,2.83
00845,2016-12,1.04,1.35,0.7,0.76,-0.26,12.09
00845,2016-09,0.7,1.08,0.66,1.03,0.33,7.33
00845,2016-06,0.85,0.91,0.65,0.7,-0.21,1.18
00845,2016-03,0.91,0.92,0.74,0.91,0.01,1.29
00845,2015-12,0.88,1.04,0.72,0.9,0.02,2.55
00845,2015-09,1.21,1.21,0.6,0.88,-0.33,3.1
00845,2015-06,1.06,1.32,1.0,1.21,0.15,10.2
00845,2015-03,1.2,1.32,0.7,1.06,-0.14,9.5
00846,2016-03,2.0,2.0,1.83,1.89,-0.1,0.01
00846,2015-12,1.95,2.04,1.74,1.99,0.05,0.45
00846,2015-09,1.91,2.08,1.45,1.94,0.01,0.59
00846,2015-06,2.55,3.05,1.82,1.93,-0.62,1.79
00846,2015-03,2.37,2.78,2.2,2.55,0.18,0.72
00846,2014-12,2.02,2.85,1.86,2.37,0.35,1.18
00846,2014-09,2.62,2.67,1.74,2.02,-0.58,1.17
00846,2014-06,2.05,2.85,1.79,2.6,0.55,1.17
00846,2014-03,2.06,2.14,1.87,2.05,-0.01,0.0
00846,2013-12,2.02,2.21,1.98,2.06,0.06,0.0
00846,2013-09,2.34,2.42,1.94,2.0,-0.33,0.0
00846,2013-06,2.67,2.67,2.23,2.34,-0.26,0.0
00846,2013-03,2.3,2.82,2.22,2.59,0.29,0.0
00846,2012-12,2.18,2.49,2.08,2.3,0.09,0.0
00846,2012-09,2.01,2.24,1.96,2.18,0.14,0.0
00846,2012-06,2.0973,2.2924,1.8827,2.04,-0.2,0.0
00846,2012-03,2.3119,3.0435,1.8925,2.0875,-0.2,0.0
00846,2011-12,2.1949,2.3802,1.6291,2.2826,0.08,0.0
00847,2018-07,75.0,87.0,72.0,83.9,1.0,0.0
00847,2018-06,96.35,107.3,81.75,85.0,-13.55,0.0
00847,2018-03,96.1,102.3,87.3,97.35,0.45,0.0
00847,2017-12,78.45,90.05,77.0,80.5,3.85,0.0
00847,2017-09,52.0,87.3,52.0,77.45,24.2,0.0
00847,2017-06,43.95,55.0,43.0,52.0,8.85,0.0
00847,2017-03,34.9,59.2,29.0,43.95,8.8,0.0
00847,2016-12,21.8,43.0,21.8,35.5,10.7,0.01
00847,2016-09,13.0,21.8,13.0,21.8,4.78,0.0
00847,2016-06,18.74,20.9,12.68,13.0,-3.12,0.0
00847,2016-03,11.2,20.0,9.62,18.76,9.4,0.08
00847,2015-12,9.8,18.2,9.53,10.98,2.03,0.15
00847,2015-09,24.75,24.85,8.8,8.95,-17.05,0.03
00847,2015-06,24.75,34.35,24.6,26.0,0.4,0.0
00847,2015-03,30.1,30.3,23.0,24.75,-4.5,0.01
00847,2014-12,32.0,32.0,28.5,30.1,-3.9,0.0
00847,2014-09,38.0,46.0,28.95,34.0,-3.0,0.0
00847,2014-06,32.65,40.7,26.5,37.5,4.15,0.0
00848,2019-04,0.62,0.65,0.62,0.64,0.02,0.41
00848,2019-03,0.53,0.73,0.52,0.62,0.09,2.23
00848,2018-12,0.66,0.67,0.52,0.53,-0.12,1.34
00848,2018-09,0.78,0.8,0.65,0.65,-0.16,0.75
00848,2018-06,0.8307,0.8689,0.77,0.8,-0.03,1.91
00848,2018-03,0.7639,0.9931,0.7544,0.8403,0.08,8.28
00848,2017-12,0.8307,0.9453,0.7162,0.7639,-0.06,3.69
00848,2017-09,0.7735,0.8594,0.7066,0.8212,0.04,4.37
00848,2017-06,0.723,0.9228,0.704,0.783,0.06,5.36
00848,2017-03,0.6754,0.8371,0.6469,0.7135,0.03,4.88
00848,2016-12,0.742,0.7706,0.6088,0.6849,-0.05,2.22
00848,2016-09,0.6754,0.8276,0.6659,0.7325,0.06,1.83
00848,2016-06,0.7515,0.7896,0.6374,0.6754,-0.06,1.64
00848,2016-03,0.8657,0.8942,0.723,0.7325,-0.14,2.24
00848,2015-12,0.9703,1.0274,0.8086,0.8657,-0.1,4.55
00848,2015-09,1.6561,1.6654,0.7629,0.9608,-0.72,7.53
00848,2015-06,1.1459,1.8607,1.1182,1.6561,0.52,9.99
00848,2015-03,1.1551,1.3215,0.9888,1.1366,-0.02,4.37
00850,2018-06,0.141,0.161,0.117,0.119,-0.02,11.76
00850,2018-03,0.12,0.145,0.1,0.14,0.01,19.42
00850,2017-12,0.134,0.143,0.115,0.121,0.01,19.83
00850,2017-09,0.149,0.179,0.127,0.134,-0.01,26.61
00850,2017-06,0.166,0.178,0.139,0.15,-0.02,9.82
00850,2017-03,0.177,0.211,0.164,0.165,0.02,8.59
00850,2016-12,0.162,0.194,0.152,0.179,0.01,8.32
00850,2016-09,0.183,0.19,0.156,0.162,0.01,3.41
00850,2016-06,0.192,0.217,0.165,0.184,-0.02,4.77
00850,2016-03,0.203,0.22,0.16,0.195,0.0,6.97
00850,2015-12,0.164,0.255,0.131,0.206,0.05,20.71
00850,2015-09,0.219,0.219,0.119,0.16,-0.05,12.07
00850,2015-06,0.255,0.3,0.196,0.21,-0.05,50.15
00850,2015-03,0.255,0.305,0.215,0.26,0.0,24.52
00850,2014-12,0.229,0.39,0.228,0.255,0.03,71.53
00850,2014-09,0.151,0.33,0.137,0.232,0.08,88.62
00850,2014-06,0.129,0.152,0.114,0.151,0.02,30.73
00850,2014-03,0.145,0.147,0.115,0.128,-0.03,0.0
00851,2019-04,0.151,0.167,0.145,0.151,0.002,0.03
00851,2019-03,0.194,0.2,0.143,0.15,-0.043,0.38
00851,2018-12,0.216,0.228,0.19,0.2,0.01,0.92
00851,2018-09,0.241,0.26,0.192,0.215,0.0,1.86
00851,2018-06,0.25,0.27,0.225,0.25,0.01,2.21
00851,2018-03,0.26,0.26,0.212,0.245,-0.01,4.8
00851,2017-12,0.26,0.305,0.222,0.26,0.01,5.82
00851,2017-09,0.265,0.3,0.22,0.26,0.08,5.29
00851,2017-06,0.27,0.29,0.22,0.24,-0.04,1.72
00851,2017-03,0.29,0.455,0.24,0.275,-0.06,14.23
00851,2016-12,0.218,0.305,0.215,0.285,0.08,8.45
00851,2016-09,0.23,0.28,0.21,0.224,0.0,1.6
00851,2016-06,0.25,0.28,0.21,0.23,-0.06,4.29
00851,2016-03,0.29,0.29,0.225,0.25,-0.04,2.35
00851,2015-12,0.219,0.315,0.21,0.285,0.07,4.68
00851,2015-09,0.485,0.49,0.155,0.219,-0.27,12.77
00851,2015-06,0.174,0.5,0.161,0.485,0.32,30.67
00851,2015-03,0.265,0.29,0.142,0.174,-0.1,12.49
00852,2019-04,0.475,0.475,0.39,0.41,-0.065,0.37
00852,2019-03,0.54,0.63,0.42,0.475,0.02,0.76
00852,2018-12,0.5,0.6,0.42,0.455,-0.08,0.09
00852,2018-09,0.87,0.87,0.465,0.5,-0.35,0.52
00852,2018-06,1.19,1.2,0.7,0.87,-0.25,0.63
00852,2018-03,1.4,1.4,1.02,1.2,-0.01,0.87
00852,2017-12,1.47,1.73,1.29,1.4,-0.09,4.77
00852,2017-09,0.6455,1.7676,0.6057,1.49,0.85,15.8
00852,2017-06,0.6455,0.7182,0.5545,0.6455,0.02,10.13
00852,2017-03,0.4136,0.6545,0.3455,0.6182,0.21,6.25
00852,2016-12,0.3455,0.4182,0.2955,0.4136,0.06,4.16
00852,2016-09,0.3136,0.3591,0.3091,0.3409,0.04,2.61
00852,2016-06,0.3451,0.3938,0.2864,0.3227,-0.01,2.09
00852,2016-03,0.3539,0.5132,0.2743,0.3451,0.0,2.2
00852,2015-12,0.292,0.3982,0.2876,0.3539,0.06,0.83
00852,2015-09,0.5221,0.5663,0.2743,0.292,-0.28,0.87
00852,2015-06,0.4424,0.6725,0.4336,0.5309,0.1,11.58
00852,2015-03,0.4336,0.5132,0.4247,0.4424,-0.01,2.48
00853,2019-04,7.5,7.67,6.95,7.35,-0.03,2.75
00853,2019-03,7.69,8.24,6.41,7.38,-0.32,12.69
00853,2018-12,10.38,11.24,6.92,7.7,-2.66,19.63
00853,2018-09,9.58,11.5,7.62,10.36,0.88,11.99
00853,2018-06,8.4798,11.18,8.2105,9.48,1.0,12.2
00853,2018-03,7.6119,9.5573,6.8437,8.4898,0.96,14.24
00853,2017-12,7.2727,9.4475,7.0133,7.5321,0.35,9.45
00853,2017-09,6.0257,7.6219,5.9459,7.1829,1.05,8.15
00853,2017-06,5.4503,6.5046,5.0823,6.1354,0.64,5.66
00853,2017-03,5.8183,6.0371,5.2812,5.5001,-0.31,3.18
00853,2016-12,5.0525,6.2261,5.0525,5.8084,0.74,6.17
00853,2016-09,3.859,5.1718,3.5805,5.0525,1.2,4.68
00853,2016-06,3.312,4.1176,3.2423,3.859,0.5,4.25
00853,2016-03,3.7695,3.9783,3.0932,3.3617,-0.32,2.86
00853,2015-12,3.1429,3.7197,2.8744,3.68,0.63,2.67
00853,2015-09,3.8391,3.8391,2.6158,3.0534,-0.75,4.71
00853,2015-06,3.6302,4.7641,3.5407,3.7993,-0.06,10.1
00853,2015-03,3.3219,3.8988,3.0733,3.859,0.61,4.08
00854,2019-04,3.2,3.75,3.2,3.56,0.36,0.05
00854,2019-03,3.42,3.8,2.89,3.2,0.01,0.11
00854,2018-12,4.0,4.08,3.21,3.4,-0.21,0.76
00854,2018-09,5.1175,5.3375,3.61,4.0,-1.47,3.27
00854,2018-06,5.2783,6.1749,4.9907,5.2698,-0.08,3.08
00854,2018-03,5.1683,5.5489,4.2294,5.329,-0.09,1.89
00854,2017-12,4.3901,5.9211,4.2294,5.1175,0.66,4.41
00854,2017-09,3.1897,4.6439,3.1659,4.4747,1.28,2.1
00854,2017-06,2.6647,3.3409,2.3863,3.2057,0.63,1.58
00854,2017-03,2.7602,2.975,2.3863,2.6647,-0.11,1.22
00854,2016-12,2.7761,3.0227,2.625,2.7682,-0.03,0.21
00854,2016-09,2.8557,3.1022,2.6647,2.8636,0.13,0.25
00854,2016-06,3.1818,3.1818,2.7045,2.8557,-0.23,0.41
00854,2016-03,3.6034,3.6432,2.5693,3.1818,-0.49,1.08
00854,2015-12,2.5375,4.017,2.3466,3.5795,1.21,4.27
00854,2015-09,4.0515,4.0515,0.7954,2.3863,-1.02,2.08
00854,2015-06,3.0108,7.8057,2.7506,4.0887,1.07,12.5
00854,2015-03,3.1223,3.6798,3.0108,3.0108,-0.12,0.14
00855,2019-04,8.21,8.66,8.11,8.13,-0.07,1.36
00855,2019-03,8.43,8.78,7.83,8.2,-0.18,9.42
00855,2018-12,8.7559,8.825,6.7247,8.38,-0.28,11.84
00855,2018-09,7.9454,10.2903,7.8291,8.6475,0.72,13.95
00855,2018-06,7.6547,8.0035,7.1799,7.9357,0.18,9.1
00855,2018-03,6.8602,8.0714,6.2982,7.7419,0.89,14.9
00855,2017-12,5.3171,7.1086,5.25,6.8505,1.51,28.8
00855,2017-09,4.2907,5.3362,3.8653,5.3075,0.94,23.0
00855,2017-06,4.7438,5.0489,4.0502,4.3369,-0.42,12.08
00855,2017-03,4.6975,5.1599,4.5311,4.7345,0.05,12.07
00855,2016-12,4.5676,5.5032,4.3108,4.6883,0.12,17.06
00855,2016-09,4.0766,4.6318,4.0494,4.5768,0.49,12.12
00855,2016-06,2.9144,4.0675,2.9144,4.0675,1.19,12.01
00855,2016-03,3.3775,3.3866,2.86,2.8963,-0.51,6.7
00855,2015-12,3.2336,3.9362,3.1525,3.3775,0.14,7.42
00855,2015-09,3.7298,3.7387,2.6705,3.2156,-0.5,11.01
00855,2015-06,3.3381,4.5398,3.3292,3.7031,0.42,24.14
00855,2015-03,3.1601,3.3292,2.9553,3.3114,0.16,10.47
00856,2019-04,4.54,4.6,4.16,4.25,-0.3,0.94
00856,2019-03,3.85,5.04,3.17,4.55,0.76,7.24
00856,2018-12,4.03,4.37,3.5,3.79,-0.31,6.29
00856,2018-09,3.93,4.38,3.6,4.1,0.11,6.13
00856,2018-06,3.9698,4.53,3.5641,3.94,0.04,6.05
00856,2018-03,4.6556,4.7136,3.5835,3.9988,-0.66,6.39
00856,2017-12,2.463,4.8102,2.463,4.6556,2.16,9.38
00856,2017-09,2.1627,2.5403,1.9221,2.492,0.32,3.32
00856,2017-06,2.5018,2.5201,2.0527,2.1719,-0.35,2.38
00856,2017-03,2.4926,2.7034,2.2818,2.4926,0.02,1.47
00856,2016-12,2.0986,2.5201,2.0711,2.4926,0.46,2.33
00856,2016-09,2.0161,2.2727,1.6312,2.0711,0.04,3.48
00856,2016-06,1.5771,2.1902,1.4732,2.0161,0.47,3.49
00856,2016-03,1.7938,1.7938,1.1439,1.5511,-0.26,6.56
00856,2015-12,1.8024,2.3224,1.7158,1.8198,0.0,3.12
00856,2015-09,2.5997,2.5997,1.7245,1.8284,-0.65,8.53
00856,2015-06,2.3343,2.8597,2.3176,2.4524,0.0,6.75
00856,2015-03,2.1009,2.451,1.9675,2.3176,0.24,3.07
00857,2019-04,5.16,5.32,5.06,5.11,0.02,0.44
00857,2019-03,4.8,5.47,4.59,5.09,0.21,3.29
00857,2018-12,6.52,6.52,4.81,4.88,-1.46,3.89
00857,2018-09,5.7173,6.39,5.3538,6.34,0.47,3.82
00857,2018-06,5.1472,6.5457,5.1375,5.8646,0.61,5.4
00857,2018-03,5.3026,6.468,5.0598,5.2346,-0.06,8.51
00857,2017-12,4.8558,5.4677,4.7684,5.2929,0.48,37.15
00857,2017-09,4.5941,4.9475,4.5081,4.8073,0.22,33.04
00857,2017-06,5.3782,5.5107,4.5463,4.5654,-0.87,27.01
00857,2017-03,5.4444,6.041,5.3119,5.3876,-0.09,31.42
00857,2016-12,4.8574,5.7096,4.7722,5.4729,0.67,33.34
00857,2016-09,5.0506,5.1826,4.6586,4.8195,-0.14,23.46
00857,2016-06,4.8353,5.6506,4.4605,4.9847,0.15,26.84
00857,2016-03,4.8166,5.2383,3.8983,4.8353,0.11,26.67
00857,2015-12,5.1071,6.1847,4.6198,4.7604,-0.27,28.31
00857,2015-09,7.906,8.1282,4.7791,5.0321,-3.05,29.96
00857,2015-06,7.8956,10.0772,7.7587,8.0079,0.04,18.35
00857,2015-03,7.8865,8.2972,7.3936,7.8317,0.02,3.14
00858,2019-04,0.104,0.108,0.099,0.1,-0.007,0.47
00858,2019-03,0.1,0.123,0.088,0.107,0.003,1.72
00858,2018-12,0.109,0.131,0.095,0.106,0.01,1.55
00858,2018-09,0.16,0.168,0.105,0.12,-0.03,1.62
00858,2018-06,0.172,0.19,0.14,0.169,0.0,2.36
00858,2018-03,0.22,0.22,0.167,0.179,0.01,2.23
00858,2017-12,0.195,0.265,0.166,0.216,0.06,11.06
00858,2017-09,0.167,0.25,0.126,0.176,0.01,11.01
00858,2017-06,0.245,0.249,0.161,0.168,-0.04,3.47
00858,2017-03,0.265,0.28,0.241,0.248,-0.01,2.45
00858,2016-12,0.265,0.335,0.241,0.265,0.07,8.82
00858,2016-09,0.27,0.285,0.25,0.27,-0.02,3.86
00858,2016-06,0.28,0.33,0.25,0.275,0.01,4.35
00858,2016-03,0.365,0.375,0.26,0.28,-0.07,4.05
00858,2015-12,0.365,0.455,0.33,0.37,0.0,6.57
00858,2015-09,0.55,0.56,0.3,0.365,-0.18,11.29
00858,2015-06,0.32,0.73,0.31,0.55,0.23,60.18
00858,2015-03,0.315,0.35,0.3,0.32,-0.01,4.94
00859,2019-04,1.2,1.23,1.12,1.16,-0.03,0.25
00859,2019-03,1.05,1.5,0.95,1.19,0.11,7.6
00859,2018-12,0.96,1.64,0.76,1.08,0.1,21.66
00859,2018-09,1.78,1.81,0.26,0.98,-0.75,52.32
00859,2018-06,2.65,2.67,1.71,1.78,-0.48,21.65
00859,2018-02,2.41,2.54,2.1,2.29,-0.13,15.0
00859,2017-12,1.85,2.42,1.71,2.4,0.57,32.4
00859,2017-09,1.2847,1.96,1.276,1.83,0.53,17.01
00859,2017-06,1.2498,1.4158,0.9963,1.276,0.02,5.28
00859,2017-03,1.4857,1.6868,1.2148,1.2585,0.12,21.72
00859,2016-12,0.9788,1.2148,0.9351,1.1362,0.13,3.8
00859,2016-09,0.9264,1.2847,0.9002,0.9614,0.02,2.82
00859,2016-06,1.1973,1.5032,0.874,0.9177,-0.28,4.6
00859,2016-03,0.8565,1.2847,0.8303,1.1973,0.33,7.83
00859,2015-12,0.8128,0.9788,0.7603,0.8565,0.04,5.32
00859,2015-09,1.5731,1.5994,0.6992,0.7866,-0.76,20.04
00859,2015-06,1.0318,2.4821,0.8987,1.5469,0.05,75.51
00859,2015-03,0.7855,1.1982,0.7189,1.0385,0.25,8.82
00860,2019-04,0.495,0.51,0.44,0.455,-0.04,1.66
00860,2019-03,0.5,0.56,0.42,0.495,-0.005,12.44
00860,2018-12,1.01,1.01,0.465,0.5,-0.49,9.4
00860,2018-09,1.18,1.36,0.89,1.0,-0.18,8.91
00860,2018-06,1.75,1.82,1.06,1.18,-0.57,11.77
00860,2018-03,1.59,2.13,1.51,1.75,0.19,20.66
00860,2017-12,1.67,1.85,1.41,1.59,-0.08,16.96
00860,2017-09,0.9,1.87,0.88,1.67,0.76,34.09
00860,2017-06,0.83,0.93,0.75,0.91,0.07,7.32
00860,2017-03,0.74,0.92,0.66,0.84,0.1,12.31
00860,2016-12,0.68,0.78,0.62,0.74,0.05,11.16
00860,2016-09,0.6,0.71,0.49,0.69,0.09,15.96
00860,2016-06,0.29,0.61,0.28,0.6,0.32,13.02
00860,2016-03,0.24,0.36,0.18,0.315,0.11,3.27
00860,2015-12,0.28,0.365,0.22,0.24,-0.04,2.19
00860,2015-09,0.51,0.52,0.275,0.275,-0.24,5.98
00860,2015-06,0.33,0.65,0.31,0.52,0.2,22.03
00860,2015-03,0.6022,3.6927,0.2757,0.32,-0.44,10.57
00861,2019-04,4.26,4.38,4.09,4.13,-0.06,1.35
00861,2019-03,3.55,4.47,3.36,4.19,0.57,9.75
00861,2018-12,4.19,4.2,3.28,3.62,-0.57,3.69
00861,2018-09,4.29,4.49,3.62,4.19,-0.11,4.89
00861,2018-06,4.18,5.25,3.89,4.3,-0.01,6.53
00861,2018-03,5.28,5.28,3.98,4.31,-1.0,6.56
00861,2017-12,4.4,5.47,3.87,5.31,0.91,15.57
00861,2017-09,5.775,5.775,4.33,4.4,-1.32,14.29
00861,2017-06,6.5278,6.6231,5.6606,5.7273,-0.77,8.5
