股票编号,日期,流动资产,速动资产,流动负债
00610,2018-06,7341.8,330800.0,275000.0
00610,2017-12,4755.16,313400.0,269900.0
00610,2017-06,6065.2,288200.0,255100.00000000003
00610,2016-12,5635.59,262300.0,236300.0
00610,2016-06,4376.59,231300.0,199100.0
00610,2015-12,3837.12,215400.0,207000.0
00610,2015-06,1673.35,188500.0,173500.0
00616,2018-09,238600.0,285200.0,59700.0
00616,2018-03,131000.0,165700.0,47200.0
00616,2017-09,118300.0,171600.0,48400.0
00616,2017-03,92000.0,167000.0,49800.00000000001
00616,2016-09,67300.0,111700.0,11900.0
00616,2016-03,43700.0,87500.0,9660.45
00616,2015-09,46300.0,92500.0,20700.0
00616,2015-03,44400.00000000001,76500.0,14200.0
00617,2018-12,696300.0,1212800.0,512700.00000000006
00617,2018-06,708000.0,1278600.0,581100.0
00617,2017-12,715900.0,1329400.0,831800.0000000001
00617,2017-06,711100.0,1356300.0,847400.0
00617,2016-12,697600.0,1400200.0,581700.0
00617,2016-06,704300.0000000001,1118300.0,276800.0
00617,2015-12,683400.0,1061200.0,217700.0
00617,2015-06,629600.0,974500.0,122100.00000000001
00618,2018-12,3177100.0,4151300.0,3442799.9999999995
00618,2018-06,3818300.0,4964800.0,4422100.0
00618,2017-12,3609400.0,4626200.0,4259500.0
00618,2017-06,3791800.0,4543300.0,3371700.0
00618,2016-12,3659900.0,4346200.0,2882900.0
00618,2016-06,3211400.0,3811300.0,1747300.0
00618,2015-12,3137200.0000000005,3632400.0,1852000.0
00618,2015-06,2623399.9999999995,3289500.0,1755400.0
00620,2018-12,3816.46,36900.0,12300.0
00620,2018-06,4059.7,32400.000000000004,7656.36
00620,2017-12,3837.83,33800.0,8086.09
00620,2017-06,3208.53,30500.0,4892.2
00620,2016-12,1349.46,35700.0,7409.49
00620,2016-06,993.64,43500.0,5032.38
00620,2015-07,471.48,10800.0,2985.25
00620,2015-01,472.93,7187.87,3777.99
00627,2018-12,782400.0,948199.9999999999,624100.0
00627,2018-09,729100.0,850600.0,661800.0000000001
00627,2018-03,375800.0,456599.99999999994,388600.0
00627,2018-03,375800.0,456599.99999999994,388600.0
00627,2017-09,1.02,12400.0,2919.69
00627,2017-03,3.28,13500.0,3744.52
00627,2016-09,1.38,13799.999999999998,3811.08
00627,2016-03,3.42,13899.999999999998,4025.51
00629,2018-12,1804.2,89700.0,42800.0
00629,2018-06,896.4,107200.0,55700.0
00629,2017-12,1492.5,69300.0,51700.0
00629,2017-06,1974.9,19400.0,9934.6
00629,2016-12,2359.2,19000.0,11000.0
00629,2016-06,2546.4,15500.0,8631.3
00629,2015-12,3507.5,18000.0,9609.9
00629,2015-06,3323.7,45100.0,32500.0
00631,2018-12,153400.0,702900.0000000001,516900.0
00631,2018-06,121400.0,513500.0,325300.0
00631,2017-12,124600.00000000001,509700.0,291900.0
00631,2017-06,99200.0,474000.0,244100.0
00631,2016-12,91500.0,424600.0,226800.0
00631,2016-06,115100.0,468200.0,204899.99999999997
00631,2015-12,118000.0,541900.0,289900.0
00631,2015-06,137800.0,612700.0,405200.00000000006
00633,2018-12,23500.0,435300.0,254800.0
00633,2018-06,23200.0,552100.0,224200.00000000003
00633,2017-12,15600.0,640100.0,283300.0
00633,2017-06,36900.0,638300.0,262900.0
00633,2016-12,51300.0,735500.0,339300.0
00633,2016-06,29900.000000000004,611400.0,271600.0
00633,2015-12,18700.0,989100.0,597900.0
00633,2015-06,45199.99999999999,805100.0,532900.0
00635,2018-12,2140.64,161200.0,65500.0
00635,2018-06,1483.43,151200.0,62300.00000000001
00635,2017-12,1914.57,152000.0,64100.0
00635,2017-06,3810.34,162100.0,69500.0
00635,2016-12,1379.51,161400.0,66400.0
00635,2016-06,3258.0,160900.0,74700.0
00635,2015-12,2382.9,149500.0,67000.0
00635,2015-06,5340.94,147000.0,70100.0
00636,2018-12,37300.0,1304100.0,1079400.0
00636,2018-06,30200.0,1101500.0,929200.0
00636,2017-12,27900.0,974000.0,823700.0
00636,2017-06,26400.0,901900.0,678199.9999999999
00636,2016-12,25299.999999999996,858500.0,538100.0
00636,2016-06,24900.000000000004,890900.0,570000.0
00636,2015-12,26600.0,752400.0,539600.0
00636,2015-06,25200.0,687200.0,382200.0
00637,2018-09,49200.0,102899.99999999999,21900.0
00637,2018-03,65900.0,107899.99999999999,27300.0
00637,2017-09,63400.0,107899.99999999999,25299.999999999996
00637,2017-03,59900.0,100500.0,18100.0
00637,2016-09,60900.0,92700.0,15800.0
00637,2016-03,60700.0,85200.0,11500.0
00637,2015-09,68500.0,96700.0,23700.0
00637,2015-03,90700.0,116800.0,35600.0
00638,2018-09,73100.0,175200.0,157500.0
00638,2018-03,58099.99999999999,130100.0,101300.00000000001
00638,2017-09,59300.0,127300.0,100000.0
00638,2017-03,46900.00000000001,108800.00000000001,89800.0
00638,2016-09,41200.0,112899.99999999999,79200.0
00638,2016-03,40800.0,81400.0,66300.0
00638,2015-09,37500.0,89200.0,70200.0
00638,2015-03,33500.0,66000.0,57600.0
00639,2018-12,11399.999999999998,648000.0,251400.0
00639,2018-06,15500.0,688500.0,283000.0
00639,2017-12,16400.0,637900.0,222500.0
00639,2017-06,14100.0,660699.9999999999,216500.0
00639,2016-12,17800.0,568700.0,164899.99999999997
00639,2016-06,18200.0,613300.0,179800.0
00639,2015-12,14000.0,599800.0,162800.0
00639,2015-06,15400.0,688199.9999999999,206500.0
00640,2018-09,6729.33,32100.0,14800.0
00640,2018-03,6820.48,27400.000000000004,11500.0
00640,2017-09,5381.58,28600.0,10300.0
00640,2017-03,6444.73,28900.0,11000.0
00640,2016-09,4703.74,28500.0,9622.03
00640,2016-03,4922.59,26300.0,8492.07
00640,2015-09,5815.85,29800.0,7852.2
00640,2015-03,5665.74,20900.0,7861.02
00641,2018-12,67000.0,173900.0,239400.0
00641,2018-06,72900.0,187600.00000000003,203100.0
00641,2017-12,62800.0,166900.0,172900.0
00641,2017-06,65500.0,173200.0,172700.0
00641,2016-12,51300.0,162000.0,164300.0
00641,2016-06,62300.00000000001,153600.0,158800.0
00641,2015-12,54300.0,136400.0,135900.0
00641,2015-06,65199.99999999999,152700.0,155000.0
00643,2018-12,5242.22,14700.0,6172.04
00643,2018-06,4134.56,15000.0,5780.04
00643,2017-12,4201.28,14500.0,5499.45
00643,2017-06,3104.55,17000.0,3664.88
00643,2016-12,2247.64,16400.0,2935.6
00643,2016-06,1994.12,17900.0,4655.39
00643,2015-12,1892.13,20800.0,2291.08
00643,2015-06,1059.66,23600.0,2568.66
00646,2018-06,832.39,18900.0,15000.0
00646,2017-12,912.31,17500.0,20700.0
00646,2017-06,393.08,18000.0,13799.999999999998
00646,2016-12,704.69,14500.0,12600.0
00646,2016-06,541.26,9161.12,13600.000000000002
00646,2015-12,506.27,9735.34,13799.999999999998
00646,2015-06,883.56,10500.0,8343.97
00646,2014-12,530.67,27200.000000000004,21000.0
00647,2018-09,13100.0,48099.99999999999,15300.0
00647,2018-03,12700.0,45199.99999999999,15600.0
00647,2017-09,16000.0,45900.0,13799.999999999998
00647,2017-03,16299.999999999998,49800.00000000001,15100.0
00647,2016-09,18900.0,51400.0,16100.000000000002
00647,2016-03,20200.0,52800.0,14800.0
00647,2015-09,23100.0,56000.0,16400.0
00647,2015-03,22500.0,61200.0,19000.0
00651,2018-12,28700.0,138100.0,433900.0
00651,2018-06,13700.000000000002,142500.0,347800.0
00651,2017-12,11299.999999999998,114700.0,293300.0
00651,2017-06,24100.0,125200.0,251900.0
00651,2016-12,4803.16,86900.0,184400.0
00651,2016-06,12300.0,62600.0,216200.0
00651,2015-12,8509.42,57400.0,165799.99999999997
00651,2015-06,4436.17,48200.0,154200.0
00653,2018-12,20700.0,49200.0,45800.0
00653,2018-06,21400.0,47600.0,37600.0
00653,2017-12,15900.0,45900.0,35600.0
00653,2017-06,21600.0,52200.0,40400.0
00653,2016-12,20099.999999999996,55000.0,40300.0
00653,2016-06,23200.0,36800.0,49500.0
00653,2015-12,21500.0,40100.0,39700.0
00653,2015-06,23300.0,38700.0,33700.0
00656,2018-12,4882400.0,27684600.0,23356000.0
00656,2018-06,2918700.0,23069100.0,22353400.0
00656,2017-12,3104400.0,20951600.0,19335600.0
00656,2017-06,3697400.0,20229400.0,17191400.0
00656,2016-12,3318000.0,22134800.0,17824600.0
00656,2016-06,3675299.9999999995,15236900.0,13010600.0
00656,2015-12,3209300.0,14274900.0,13096700.0
00656,2015-06,3813800.0,14073800.000000002,13829700.0
00657,2018-09,106.83,7767.23,682.49
00657,2018-03,97.51,7598.25,639.72
00657,2017-09,110.8,8356.41,624.08
00657,2017-03,110.62,9376.84,658.12
00657,2016-09,137.93,8998.34,645.73
00657,2016-03,121.57,8896.86,626.44
00657,2015-09,125.26,9088.34,558.89
00657,2015-03,126.26,9218.26,569.99
00658,2018-12,231300.0,1799500.0,1318200.0
00658,2018-06,299000.0,1876300.0,1484700.0
00658,2017-12,241600.0,1801399.9999999998,1344100.0
00658,2017-06,237000.0,1865800.0000000002,1436000.0
00658,2016-12,231200.0,1738200.0,1349500.0
00658,2016-06,218600.0,1950300.0,1527000.0
00658,2015-12,207500.0,1731100.0000000002,1321500.0
00658,2015-06,210100.00000000003,1667800.0,1230900.0
00659,2018-12,42300.00000000001,1936500.0,1288899.9999999998
00659,2018-06,38900.0,1624400.0,1366500.0
00659,2017-12,32800.0,1923200.0,1341800.0
00659,2017-06,42000.0,1798700.0,1243600.0
00659,2016-12,46200.0,2188500.0,1698400.0
00659,2016-06,33800.0,1731399.9999999998,1552700.0
00659,2015-12,45900.0,1862400.0,1220500.0
00659,2015-06,34500.0,1565200.0,1005400.0000000001
00660,2018-12,2496.29,6516.47,13899.999999999998
00660,2018-06,2914.93,6733.59,13600.000000000002
00660,2017-12,2170.77,6077.65,12900.0
00660,2017-06,4290.65,8399.56,14400.0
00660,2016-12,3433.22,7319.86,13000.0
00660,2016-06,5097.76,8886.69,14600.0
00660,2015-12,3019.02,6730.64,11800.0
00660,2015-06,3485.5,6921.24,11500.0
00661,2018-12,507900.0,836500.0,808300.0
00661,2018-06,565500.0,841600.0,797600.0
00661,2017-12,481400.0,680500.0,666600.0
00661,2017-06,583600.0,829000.0,820500.0
00661,2016-12,480700.0,681100.0,664500.0
00661,2016-06,481200.0,732000.0,711700.0
00661,2015-12,466300.0,757700.0,746700.0
00661,2015-06,461400.0,921100.0,901000.0
00663,2018-12,13.49,36200.0,22799.999999999996
00663,2018-06,46.03,30000.0,20200.0
00663,2017-12,100.56,33400.0,18000.0
00663,2017-06,91.57,41600.0,15300.0
00663,2016-12,100.01,43700.0,12900.0
00663,2016-06,295.03,47800.0,9353.85
00663,2015-12,294.9,25900.0,8219.96
00663,2015-06,357.24,14300.0,8933.53
00669,2018-12,1212500.0,2899700.0000000005,1795400.0
00669,2018-06,1043900.0,2579400.0,1499500.0
00669,2017-12,958800.0,2374500.0,1401900.0
00669,2017-06,958400.0,2358400.0,1481699.9999999998
00669,2016-12,899300.0000000001,2218000.0,1435800.0000000002
00669,2016-06,889500.0,2131500.0,1482700.0
00669,2015-12,773000.0,1943800.0,1343800.0
00669,2015-06,691400.0,1798500.0,1279100.0
00672,2018-12,1164000.0,1505600.0,988100.0
00672,2018-06,1235400.0,1700700.0,1438899.9999999998
00672,2017-12,816500.0,1235900.0,947900.0000000001
00672,2017-06,660800.0,952900.0000000001,696900.0
00672,2016-12,871100.0,1057000.0,839400.0
00672,2016-06,911300.0,1108800.0,936400.0
00672,2015-12,920900.0,1143600.0,956300.0
00672,2015-06,856300.0,1068100.0,863199.9999999999
00674,2018-09,1943.52,23500.0,14600.0
00674,2018-03,1769.79,20500.0,13700.000000000002
00674,2017-09,2508.87,27799.999999999996,23500.0
00674,2017-03,2639.85,24500.0,24300.0
00674,2016-09,2737.4,28100.0,22400.000000000004
00674,2016-03,2712.81,18200.0,21900.0
00674,2015-09,2585.79,26200.0,20400.0
00674,2015-03,2491.16,26800.0,17900.0
00675,2018-12,5618.24,17700.0,11200.000000000002
00675,2018-06,4617.44,18000.0,12000.0
00675,2017-12,6139.76,16900.0,11800.0
00675,2017-06,6160.89,16299.999999999998,11399.999999999998
00675,2016-12,5399.15,15300.0,11200.000000000002
00675,2016-06,5682.84,15600.0,11299.999999999998
00675,2015-12,5446.4,14700.0,10800.0
00675,2015-06,5847.12,15600.0,11900.0
00676,2018-12,3284.73,18100.0,4885.23
00676,2018-06,4219.41,23300.0,5150.36
00676,2017-12,6307.46,27400.000000000004,6830.2
00676,2017-06,4184.55,26000.0,4217.74
00676,2016-12,10100.0,27000.0,5985.94
00676,2016-06,8424.28,27200.000000000004,4719.43
00676,2015-12,13700.000000000002,28500.0,5489.04
00676,2015-06,9715.73,41300.0,4222.66
00677,2018-09,17000.0,73100.0,14700.0
00677,2018-03,13300.0,66300.0,9945.36
00677,2017-09,10100.0,72500.0,11900.0
00677,2017-03,10100.0,75800.0,9632.26
00677,2016-09,9642.78,78600.0,11700.0
00677,2016-03,11600.0,78800.0,8525.4
00677,2015-09,12000.0,81600.0,7712.74
00677,2015-03,12700.0,81100.0,6086.97
00678,2018-12,54100.0,860800.0,656300.0
00678,2018-06,55400.0,1145200.0,610700.0
00678,2017-12,55300.0,1455100.0,604700.0
00678,2017-06,66300.0,1936500.0,563000.0
00678,2016-12,77000.0,1924300.0,442900.0
00678,2016-06,59900.0,2008700.0,359799.99999999994
00678,2015-12,47400.0,2397600.0,351500.0
00678,2015-06,38200.0,2537000.0,400100.0
00679,2018-12,4391.95,69800.0,19000.0
00679,2018-06,5215.42,38000.0,20400.0
00679,2017-12,5137.42,48099.99999999999,27700.0
00679,2017-06,7412.3,65199.99999999999,42200.0
00679,2016-12,5720.75,57400.0,28600.0
00679,2016-06,4512.4,48600.0,25400.0
00679,2015-12,3513.31,39100.0,22000.0
00679,2015-06,4009.53,32200.000000000004,17800.0
00680,2018-12,1258200.0,1968500.0,1882500.0
00680,2018-06,1322500.0,2427100.0,2206900.0
00680,2017-12,1280500.0,2409100.0,2121200.0
00680,2017-06,1130500.0,2421200.0,1580600.0
00680,2016-12,1173800.0,1888000.0,1516000.0
00680,2016-06,691500.0,1550800.0000000002,1005200.0
00680,2015-12,602200.0,1029700.0,704200.0
00680,2015-06,489099.99999999994,745200.0,462700.00000000006
00681,2018-09,3411.9,64000.0,45700.0
00681,2018-03,2860.9,61000.0,40300.0
00681,2017-09,2225.0,56400.0,49700.0
00681,2017-03,2140.1,55199.99999999999,48000.0
00681,2016-09,2648.0,44500.0,42800.0
00681,2016-03,2559.8,43600.0,26600.0
00681,2015-09,2279.6,40599.99999999999,25700.0
00681,2015-03,1710.9,37400.0,27000.0
00682,2018-12,8.9,18200.0,2288.5
00682,2018-06,12.9,20299.999999999996,4097.7
00682,2017-12,118.7,22799.999999999996,5071.5
00682,2017-06,105.0,43900.0,22799.999999999996
00682,2016-12,3562.6,67000.0,31400.0
00682,2016-06,1095.5,106400.0,32700.0
00682,2015-12,2727.6,88600.0,40700.0
00682,2015-06,2198.4,113500.0,38300.0
00683,2018-12,1626300.0,3037900.0,2085700.0
00683,2018-06,1620300.0,3027300.0,1760700.0
00683,2017-12,1982900.0,3796000.0,2236900.0
00683,2017-06,2520200.0,4520900.0,2274200.0
00683,2016-12,3468200.0,5359900.0,2767100.0
00683,2016-06,3286300.0,4813000.0,2226000.0
00683,2015-12,2948500.0,3996000.0,2017400.0
00683,2015-06,1005100.0,2078899.9999999998,1699900.0
00684,2018-09,9743.95,97600.0,38800.0
00684,2018-03,7920.68,82300.0,32500.0
00684,2017-09,8796.02,97200.0,43900.0
00684,2017-03,7831.2,99500.0,37100.0
00684,2016-09,7828.63,99200.0,42100.0
00684,2016-03,6215.13,97100.00000000001,35300.0
00684,2015-09,8005.52,89200.0,44800.00000000001
00684,2015-03,8215.87,82000.0,39900.0
00685,2018-12,15300.0,119600.00000000001,73700.0
00685,2018-09,12700.0,126100.0,80600.0
00685,2018-06,9341.98,124500.0,82600.0
00685,2018-03,11100.000000000002,116100.0,76100.0
00685,2017-12,13000.0,114300.0,40199.99999999999
00685,2017-09,14700.0,114300.0,41700.0
00685,2017-06,14300.0,115600.0,45800.0
00685,2017-03,13700.000000000002,106100.0,35100.0
00687,2018-12,657900.0000000001,1494900.0,134800.0
00687,2018-06,660100.0,1520400.0,158000.0
00687,2017-12,1107000.0,1631900.0,592700.0
00687,2017-06,1278000.0,1627900.0,598900.0
00687,2016-12,171200.0,442100.0,188900.0
00687,2016-09,185200.0,442800.0,214100.0
00687,2016-03,174899.99999999997,420000.0,169000.0
00687,2015-09,155600.0,387700.00000000006,169800.0
00688,2018-12,33550800.0,49683400.0,21829300.0
00688,2018-06,30487199.999999996,47362200.0,19905000.0
00688,2017-12,28055200.0,41945200.00000001,17265100.0
00688,2017-06,24205200.0,40224700.0,17011200.0
00688,2016-12,23416300.0,42481500.0,17854800.0
00688,2016-06,15403300.0,28725800.0,9499300.0
00688,2015-12,17027300.0,28614400.0,9525000.0
00688,2015-06,18380500.0,27481500.0,11049500.0
00690,2018-12,1622.46,9118.09,3459.24
00690,2018-06,1817.81,11900.0,2123.01
00690,2017-12,1132.49,17200.0,3814.09
00690,2017-06,983.53,7942.25,2207.47
00690,2016-12,1167.51,11800.0,4469.69
00690,2016-06,745.44,12400.0,3838.58
00690,2015-12,759.36,13600.000000000002,4142.24
00690,2015-06,685.54,15700.0,2322.93
00691,2018-12,145900.0,585800.0,1322800.0
00691,2018-06,181200.0,497200.0,1971000.0
00691,2017-12,150800.0,480600.0,1962300.0
00691,2017-06,162900.0,481400.0,2181200.0
00691,2016-12,145200.0,432000.0,2055300.0
00691,2016-06,126300.00000000001,428300.0,2191300.0
00691,2015-12,121700.0,390400.0,2174800.0
00691,2015-06,190000.0,951900.0,1701000.0
00692,2016-12,12100.0,106900.0,46000.0
00692,2016-06,14000.0,116700.0,53300.0
00692,2015-12,12200.0,105800.0,60199.99999999999
00692,2015-06,11500.0,101800.0,66100.0
00692,2014-12,9649.14,73600.0,46100.0
00692,2014-06,13300.0,73100.0,24900.000000000004
00692,2013-12,3764.0,46900.00000000001,11200.000000000002
00692,2013-06,2243.16,23400.0,11500.0
00693,2018-12,191300.0,779000.0,402400.0
00693,2018-06,198700.0,880699.9999999999,450900.00000000006
00693,2017-12,213000.0,877500.0,475000.0
00693,2017-06,259800.0,954700.0,536700.0
00693,2016-12,266300.0,1014700.0,606300.0
00693,2016-06,264300.0,981600.0,575300.0
00693,2015-12,187200.0,916400.0,377700.00000000006
00693,2015-06,217700.0,849100.0,334600.0
00694,2018-12,15400.0,413200.0,933400.0
00694,2018-06,12500.0,476700.0,731800.0000000001
00694,2017-12,11800.0,315900.0,421300.0
00694,2017-06,12000.0,422000.0,633400.0
00694,2016-12,12300.0,581900.0,920600.0
00694,2016-06,12600.0,400500.0,610900.0
00694,2015-12,12600.0,350400.0,725200.0
00694,2015-06,12000.0,406400.0,908100.0
00695,2018-12,2718.8,46500.0,19500.0
00695,2018-06,4229.2,45100.0,18500.0
00695,2017-12,2530.6,40400.0,17500.0
00695,2017-06,3078.7,37300.0,14100.0
00695,2016-12,2270.3,35800.0,11299.999999999998
00695,2016-06,2315.1,27900.0,13300.0
00695,2015-12,2264.9,27799.999999999996,13400.0
00695,2015-06,3143.6,28900.0,14900.0
00696,2018-12,4756.3,1275500.0,454400.0
00696,2018-06,4887.2,1362000.0,564000.0
00696,2017-12,3696.0,1079500.0,454500.0
00696,2017-06,4817.6,1118200.0,465500.0
00696,2016-12,3696.7,1051000.0,392100.0
00696,2016-06,3709.3,1163900.0,405100.0
00696,2015-12,3382.4,935100.0,266200.0
00696,2015-06,2807.4,941500.0,280300.0
00698,2018-12,221600.0,676500.0,515900.00000000006
00698,2018-06,250700.0,728100.0,524800.0
00698,2017-12,223700.0,712300.0,533300.0
00698,2017-06,201100.0,605500.0,422200.0
00698,2016-12,155600.0,600600.0,387600.0
00698,2016-06,156700.0,522400.0,323300.0
00698,2015-12,134500.0,463700.0,256800.0
00698,2015-06,127200.0,386100.0,229200.00000000003
00699,2018-12,19100.0,640400.0000000001,605200.0
00699,2018-09,11200.000000000002,711600.0,488400.00000000006
00699,2018-06,19200.0,731700.0,480300.0
00699,2018-03,18300.0,823100.0,460900.00000000006
00699,2017-12,16000.0,714599.9999999999,399400.0
00699,2017-09,16100.000000000002,751300.0,372299.99999999994
00699,2017-06,26600.0,739599.9999999999,378300.0
00699,2017-03,24500.0,753700.0,268000.0
00700,2018-12,32400.000000000004,21708000.0,20243500.0
00700,2018-09,45599.99999999999,19947200.0,19207900.0
00700,2018-06,30600.0,18185100.0,17887400.0
00700,2018-03,28500.0,18780200.0,15566700.0
00700,2017-12,29500.0,17844600.0,15174000.0
00700,2017-09,31200.0,18161000.0,14281000.0
00700,2017-06,29700.000000000004,16783400.0,12337700.0
00700,2017-03,26300.0,16925000.0,12109000.0
00701,2018-12,6928.9,83500.0,55000.0
00701,2018-06,7871.77,83500.0,41200.0
00701,2017-12,6681.43,104600.00000000001,48800.0
00701,2017-06,8428.89,83900.0,46100.0
00701,2016-12,7108.31,89500.0,48500.0
00701,2016-06,4978.97,72900.0,34500.0
00701,2015-12,5233.11,81800.0,40700.0
00701,2015-06,7107.66,75800.0,36600.0
00702,2018-12,1.05,45.67,129.08
00702,2018-06,5062.31,53400.0,64800.00000000001
00702,2017-12,1259.72,52000.0,69100.0
00702,2017-06,1735.75,55800.0,70300.0
00702,2016-12,947.38,81300.00000000001,61600.0
00702,2016-06,1493.19,43900.0,34400.0
00702,2015-12,919.97,34700.0,52200.0
00702,2015-06,1174.63,35500.0,36500.0
00703,2018-12,4556.77,62000.0,36500.0
00703,2018-06,3987.61,63000.0,36700.0
00703,2017-12,3993.89,30800.0,29600.0
00703,2017-06,3241.51,28800.0,24500.0
00703,2016-12,3858.47,33900.0,27599.999999999996
00703,2016-06,3121.51,32200.000000000004,24500.0
00703,2015-12,3125.59,34100.0,27100.0
00703,2015-06,3387.71,28000.0,26600.0
00704,2018-12,7480.73,73400.0,79900.0
00704,2018-06,7665.72,72000.0,70000.0
00704,2017-12,4576.11,50599.99999999999,52900.0
00704,2017-06,3990.7,59200.0,66200.0
00704,2016-12,4930.54,48400.0,57800.0
00704,2016-06,1635.84,36300.0,73000.0
00704,2015-12,2383.9,34900.0,74900.0
00704,2015-06,2343.83,60800.0,81700.0
00707,2018-12,9150.1,72600.0,91900.0
00707,2018-06,12000.0,70800.0,70600.0
00707,2017-12,10900.0,88200.0,39300.0
00707,2017-06,10600.0,89900.0,53900.0
00707,2016-12,10700.0,68600.0,48099.99999999999
00707,2016-06,10500.0,50900.0,28300.0
00707,2015-12,8552.7,46600.0,25600.0
00707,2015-06,14600.0,51900.00000000001,34600.0
00708,2018-12,1237500.0,1585400.0,1155200.0
00708,2018-06,526600.0,880200.0,594600.0
00708,2017-12,370000.0,671600.0,302700.0
00708,2017-06,75600.0,298900.0,256200.0
00708,2016-12,79100.0,208800.0,113500.0
00708,2016-06,43400.0,97700.0,47500.0
00708,2015-12,257.28,51200.0,12900.0
00708,2015-06,172.23,61300.0,15100.0
00709,2018-12,48400.0,215300.0,86900.0
00709,2018-06,42100.0,218100.0,90000.0
00709,2017-12,43800.0,215200.0,87600.0
00709,2017-06,40000.0,223100.0,95200.0
00709,2016-12,40000.0,217800.0,91700.0
00709,2016-06,33500.0,176900.0,53500.0
00709,2015-12,41100.0,180600.0,62900.0
00709,2015-06,35700.0,163500.0,51300.0
00710,2018-12,64000.0,250900.0,61400.0
00710,2018-06,59600.0,233200.0,46900.00000000001
00710,2017-12,67100.0,240600.0,55000.0
00710,2017-06,55800.0,250700.0,51100.0
00710,2016-12,40300.0,246900.0,38900.0
00710,2016-06,32800.0,271400.0,74000.0
00710,2015-12,39600.0,161900.0,43300.0
00710,2015-06,31200.0,169100.0,56900.00000000001
00711,2018-09,46200.0,576200.0,297600.0
00711,2018-03,97600.0,609300.0,475100.0
00711,2017-09,88300.0,583500.0,484000.0
00711,2017-03,81900.0,611600.0,538800.0
00711,2016-09,74900.0,605900.0,443500.0
00711,2016-03,70300.0,522299.99999999994,351200.0
00711,2015-09,49600.0,547300.0,436599.99999999994
00711,2015-03,48600.0,467299.99999999994,391000.0
00712,2018-12,1878.8,19600.0,37400.0
00712,2018-06,2401.2,35400.0,53500.0
00712,2017-12,4320.9,29400.0,39500.0
00712,2017-06,7244.9,64700.0,69400.0
00712,2016-12,19100.0,100700.0,103600.0
00712,2016-06,28300.0,89300.0,86199.99999999999
00712,2015-12,26400.0,94100.0,97500.0
00712,2015-06,45900.0,113100.0,96100.0
00713,2018-12,15100.0,53300.0,48000.0
00713,2018-06,19700.0,53700.0,48000.0
00713,2017-12,14400.0,55000.0,46800.0
00713,2017-06,16000.0,52300.00000000001,54000.0
00713,2016-12,14900.0,50300.0,52600.0
00713,2016-06,17800.0,49000.0,49900.0
00713,2015-12,15800.0,50000.0,51900.00000000001
00713,2015-06,15900.0,48099.99999999999,48900.0
00716,2018-12,152400.0,565100.0,330000.0
00716,2018-06,187100.0,768600.0,581600.0
00716,2017-12,168299.99999999997,691400.0,459000.0
00716,2017-06,114300.0,536800.0,254800.0
00716,2016-12,94900.0,494099.99999999994,381300.0
00716,2016-06,97600.0,474799.99999999994,225000.0
00716,2015-12,102100.00000000001,405300.0,172200.0
00716,2015-06,145100.0,530400.0,273600.0
00718,2018-12,116.8,275200.0,81800.0
00718,2018-06,297.61,421400.0,245600.0
00718,2017-12,379.67,654200.0,429700.0
00718,2017-06,193.81,546300.0,424000.0
00718,2016-12,164.05,398900.0,398900.0
00718,2016-09,161.95,407400.0,391400.0
00718,2016-03,70.41,117500.0,4913.59
00718,2015-09,132.81,22799.999999999996,179.43
00719,2018-12,95200.0,234899.99999999997,236000.0
00719,2018-06,67100.0,230300.0,211800.0
00719,2017-12,71300.0,201000.0,149100.0
00719,2017-06,50000.0,186200.0,180200.0
00719,2016-12,55900.0,171100.0,227100.0
00719,2016-09,39300.0,168900.0,217399.99999999997
00719,2016-06,44300.0,151900.0,183100.0
00719,2015-12,54600.0,165100.00000000003,195100.00000000003
00720,2018-12,16200.000000000002,41700.0,13400.0
00720,2018-06,7106.57,35400.0,6728.87
00720,2017-12,12700.0,47800.0,19300.0
00720,2017-06,14300.0,49700.0,24000.0
00720,2016-12,20200.0,60100.0,38000.0
00720,2016-06,14800.0,56900.00000000001,32599.999999999996
00720,2015-12,16800.0,54500.0,30700.0
00720,2015-06,15200.0,52100.0,31800.0
00724,2018-12,5903.05,16900.0,3293.81
00724,2018-06,8136.08,24400.0,29000.0
00724,2017-12,7181.39,25900.0,7883.8
00724,2017-06,5901.77,26900.0,6428.08
00724,2016-12,7231.84,28300.0,28600.0
00724,2016-06,7647.67,30900.0,29600.0
00724,2015-12,7213.12,31700.0,27400.000000000004
00724,2015-06,6574.4,27400.000000000004,4812.65
00725,2018-12,7967.64,21400.0,9709.87
00725,2018-06,8524.58,22500.0,9208.25
00725,2017-12,8470.28,21800.0,7628.6
00725,2017-06,7047.86,21800.0,8850.35
00725,2016-12,7214.58,21300.0,8809.13
00725,2016-06,7322.21,21000.0,8781.14
00725,2015-12,7533.23,21400.0,8479.17
00725,2015-06,8330.88,20000.0,7543.53
00728,2018-12,483200.0,7300500.0,25892000.0
00728,2018-06,383100.0,7648000.0,26567199.999999996
00728,2017-12,412299.99999999994,7155000.0,27540800.0
00728,2017-06,361400.0,8183200.000000001,32638300.0
00728,2016-12,508100.0,7397200.0,31899800.0
00728,2016-06,516599.99999999994,8569700.0,25588500.0
00728,2015-12,628100.0,7810800.0,25592900.0
00728,2015-06,357299.99999999994,6880400.0,21202500.0
00729,2018-09,29400.0,248100.0,326900.0
00729,2018-03,45400.0,339600.0,337900.0
