00024,2017-06,0.238,0.24,0.158,0.16,-0.04,5.05,0.162,0.234,0.155,0.215,0.1,19.03,0.0216,109900.0,99990.87,54100.0,2.32,2.27
00024,2018-12,0.3,0.34,0.2,0.201,-0.17,12.22,0.201,0.205,0.13,0.142,-0.04,8.28,-0.0189,133300.0,125762.58,81600.0,1.48,1.07
00027,2018-12,55.3018,64.4369,44.3495,49.2351,-10.4185,25.76,48.9872,52.9538,39.9632,49.3838,0.1558,23.05,2.7408,1604600.0,1588000.0,2080000.0,1.34,0.59
00028,2015-06,4.0448,4.1106,3.7489,3.9873,-0.0408,0.15,3.9297,4.3859,3.9215,4.0924,0.0208,4.35,0.1099,928400.0,409100.0,690500.0,1.41,0.7
00028,2015-12,4.0504,4.0672,3.1196,3.5724,-0.5217,0.83,3.5389,3.975,3.5221,3.6731,0.101,9.32,1.4457,1090800.0,544000.0,775000.0,1.59,0.72
00028,2016-06,3.5724,3.5892,3.0441,3.3963,-0.2768,2.69,3.3292,3.6053,3.3292,3.5531,0.1736,0.25,0.2911,1246100.0,561799.9999999999,782700.0,2.03,1.23
00028,2016-12,3.5792,3.9624,3.4834,3.6576,0.1314,0.44,3.6924,4.0495,3.5095,3.9537,0.288,1.68,3.3902,1241200.0,753800.0,612900.0,2.24,1.31
00028,2017-06,3.9537,6.2092,3.8317,5.4167,1.4639,8.69,5.4341,6.0495,4.6858,4.8323,-0.5852,1.52,0.9626,1193300.0,697700.0,532300.0,2.23,1.36
00028,2017-12,4.8414,6.0312,4.5394,5.4912,0.6586,1.81,5.4912,5.7383,4.6584,5.0336,-0.4485,2.02,1.1368,1136500.0,691700.0,509600.0,2.19,1.38
00028,2018-12,3.9141,4.2482,3.8186,4.0,-0.1909,1.27,3.9427,4.0573,3.5417,3.9618,0.0198,0.55,0.7272,1066900.0,559400.0,662500.0,1.71,1.6
00029,2015-12,3.5366,3.5366,2.3002,2.674,-0.9492,3.43,2.674,3.6259,2.674,3.6162,0.9132,1.94,0.1988,24700.000000000004,23333.83,14400.0,0.95,0.9
00029,2016-06,3.6259,3.6355,2.4173,2.9104,-0.6003,4.01,2.9104,3.2945,2.7389,2.8267,-0.0649,2.11,0.3649,25099.999999999996,23737.059999999998,26300.0,0.99,0.94
00029,2017-06,4.7662,9.0224,4.4229,7.8161,3.0011,11.11,7.6788,8.8164,6.8065,7.318,-0.4938,4.38,0.4461,27300.0,25939.54,14200.0,1.98,1.89
00029,2017-12,7.5737,9.1967,7.2885,8.0655,0.7472,4.55,7.9672,8.1454,7.2393,7.9775,-0.0867,2.81,0.293,29100.0,27733.54,14700.0,2.3,2.19
00029,2018-06,7.8985,8.8069,7.3654,7.632,-0.4739,4.56,7.5036,8.2115,7.2308,7.4983,-0.0441,2.64,0.4721,28900.0,27534.85,12600.0,2.3,2.2
00029,2018-12,7.4487,7.528,5.6559,6.2403,-1.2574,2.27,6.2403,7.6964,5.9729,7.48,1.6054,3.48,0.1725,31200.0,29841.1,13500.0,2.75,2.47
00031,2015-12,1.7025,1.7025,0.7577,0.9541,-0.75,65.44,0.9728,1.2161,0.9354,0.9822,0.01,23.7,0.2674,250799.99999999997,230399.99999999997,209000.0,1.04,0.94
00031,2016-06,0.9822,1.029,0.7577,0.9635,-0.02,13.13,0.9635,1.057,0.8414,0.8981,-0.07,8.46,0.1718,250799.99999999997,226699.99999999997,241300.0,1.41,1.25
00031,2016-12,0.8981,1.0872,0.8887,0.9643,0.07,15.39,0.9737,1.0021,0.8887,0.9265,-0.04,8.21,0.2309,207700.0,184300.0,147000.0,1.13,0.97
00031,2018-12,0.76,0.76,0.59,0.63,-0.14,4.8,0.63,0.64,0.475,0.49,-0.12,8.55,0.1148,245400.0,213500.0,109400.0,8.68,8.67
