00019,2018-12,2018-09,81.2544,89.1521,79.0256,84.2203,3.6949,8.75,2018-12,85.2516,87.707,74.497,81.2248,-2.992,9.56,13.7914,34.7729,3730800.0,3142800.0,3324200.0,1.12,0.95
00020,2015-06,2015-03,31.9075,38.9395,31.7757,34.8522,3.0232,4.82,2015-06,34.6324,41.137,34.3248,35.3498,-0.1131,4.31,3.1071,39.7584,9006000.0,2609000.0,5439000.0,1.66,0.48
00020,2015-12,2015-09,36.1086,37.3137,29.1011,30.2673,-5.4736,4.38,2015-12,31.1708,33.4296,28.4152,29.4994,-0.7656,2.46,5.8645,38.0178,9299500.0,2913100.0,5273500.0,1.76,0.55
00020,2016-06,2016-03,29.7704,31.3515,24.7108,31.3064,1.816,3.79,2016-06,31.3064,34.8921,29.7229,33.4613,2.149,4.8,2.3845,31.7988,9322000.0,3193200.0,6556900.000000001,1.42,0.49
00020,2016-12,2016-09,33.1382,45.3259,32.8613,42.6679,9.2095,4.17,2016-12,43.3674,46.072,38.4244,40.7094,-1.9568,4.6,7.174,41.3873,11095400.0,4826800.0,7941600.0,1.4,0.61
00020,2017-06,2017-03,40.3829,58.7558,40.3829,57.3102,16.6013,3.89,2017-06,57.6366,60.6846,54.4933,55.6749,-1.6311,2.82,2.6558,29.9439,9303000.0,4328500.0,6337200.0,1.47,0.68
00020,2017-12,2017-09,55.5803,62.8587,51.6443,52.5529,-3.7626,3.52,2017-12,52.8876,54.6569,50.401,53.3658,0.8116,2.64,8.4343,46.5534,10661000.0,5768400.0,7369800.0,1.45,1.45
00020,2018-06,2018-03,53.2702,60.1561,51.8356,54.8482,1.5054,3.04,2018-06,53.9396,58.8226,52.5514,53.1348,-1.7121,3.07,3.5495,78.3524,10292400.0,2804700.0,7203000.0,1.43,0.39
00020,2018-12,2018-09,54.3015,55.0793,45.7629,46.1066,-7.0238,2.45,2018-12,45.9593,46.4994,39.1341,43.9461,-2.1612,3.49,7.3864,55.4135,11676600.0,3664100.0,7122300.0,1.64,0.51
00021,2015-06,2015-03,0.265,0.335,0.237,0.285,0.03,0.46,2015-06,0.27,0.425,0.246,0.335,0.05,6.7,-0.0021,-243.0866,44500.0,800.0,35900.0,1.24,0.02
