00017,2015-12,2015-09,8.6549,8.688,6.0518,6.2176,-2.1888,10.82,2015-12,6.2922,7.1212,6.2839,6.5904,0.1156,9.85,0.31,13.2973,2.38,1.47
00017,2016-06,2016-03,6.5818,6.798,5.0504,6.4739,-0.1167,13.7,2016-06,6.4651,6.9995,6.0534,6.8769,0.4034,7.99,0.8119,20.6201,2.39,1.3
00017,2016-12,2016-09,6.8769,9.1633,6.7455,8.8304,1.9495,11.42,2016-12,8.9706,8.9881,7.3335,7.4424,-1.3901,11.51,0.4115,20.9307,2.35,1.37
00017,2017-06,2017-03,7.4606,9.3484,7.4515,8.7922,1.3485,10.6,2017-06,8.829,10.0614,8.6175,9.1141,0.3214,9.13,0.6943,18.4971,2.25,1.2
00017,2017-12,2017-09,9.2889,10.6684,8.9578,10.3189,1.2035,12.28,2017-12,10.3189,11.7537,10.2588,11.1106,0.7899,11.1,0.9613,45.2132,1.97,1.08
00017,2018-06,2018-03,11.1484,12.303,10.4481,10.6081,-0.5053,10.54,2018-06,10.3974,11.9484,10.3783,10.5698,-0.0389,7.86,1.9729,44.6231,1.82,0.97
00017,2018-12,2018-09,10.34,10.7996,9.2581,10.2251,-0.3477,6.37,2018-12,10.4166,10.8396,9.3922,10.2462,0.019,7.4,0.9726,27.4177,1.54,0.9
00018,2015-09,2015-06,0.5245,0.7779,0.5186,0.5834,0.06,4.55,2015-09,0.5952,0.5952,0.4465,0.4827,-0.15,1.11,-0.0022,-1.046,13.6,13.22
00018,2016-03,2015-12,0.4827,0.5913,0.4762,0.5311,0.03,0.87,2016-03,0.525,0.5738,0.4456,0.4578,-0.1,0.88,0.019,4.6833,14.51,14.14
00018,2016-09,2016-06,0.4578,0.4762,0.4273,0.4578,-0.02,0.42,2016-09,0.4517,0.4889,0.4517,0.4698,0.02,0.73,0.0183,10.0663,13.35,12.96
00018,2017-03,2016-12,0.4762,0.6539,0.4635,0.5983,0.14,2.4,2017-03,0.5983,0.6757,0.5772,0.6405,0.04,0.97,0.0606,16.629,16.15,15.63
00018,2017-09,2017-06,0.6405,0.6968,0.6124,0.6898,0.06,0.85,2017-09,0.6898,0.8002,0.6731,0.7778,0.1,1.85,0.024,13.8061,13.88,13.43
00018,2018-03,2017-12,0.7778,0.8002,0.688,0.7175,-0.06,0.81,2018-03,0.7175,0.7251,0.6564,0.687,-0.03,1.32,0.0528,16.3448,16.6,16.19
